user,correct,recorded_result,mask_image,cb_type1,cb_type2,ncb,datetime,random_spread,pallet_used,pallet_values,ishihara_list,COLORS_ON,COLORS_OFF,cluster_classification
unknown_4,0,E,3,0,1,1,16/6/20 7:43,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(247,103,77),(221,40,40),(254,101,78),(221,45,36),(249,103,77),(218,48,37),(148,107,24),(202,141,67),(145,108,20),(196,142,69),(143,110,19),(200,145,62)]","[(247,103,77),(221,40,40),(254,101,78),(221,45,36),(249,103,77),(218,48,37)]","[(148,107,24),(202,141,67),(145,108,20),(196,142,69),(143,110,19),(200,145,62)]",0
unknown_4,1,E,E,0,1,1,16/6/20 8:42,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(254,106,74),(224,42,38),(251,104,75),(218,44,35),(249,106,73),(222,42,40),(147,104,23),(205,142,66),(143,111,28),(202,140,66),(140,106,20),(205,144,61)]","[(254,106,74),(224,42,38),(251,104,75),(218,44,35),(249,106,73),(222,42,40)]","[(147,104,23),(205,142,66),(143,111,28),(202,140,66),(140,106,20),(205,144,61)]",0
unknown_4,0,E,2,0,1,1,16/6/20 9:17,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(247,109,76),(218,41,41),(253,103,72),(222,42,37),(247,107,69),(222,48,40),(148,110,24),(199,138,68),(143,111,28),(203,136,66),(145,113,27),(198,145,64)]","[(247,109,76),(218,41,41),(253,103,72),(222,42,37),(247,107,69),(222,48,40)]","[(148,110,24),(199,138,68),(143,111,28),(203,136,66),(145,113,27),(198,145,64)]",0
unknown_4,1,E,E,0,1,1,16/6/20 10:12,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(246,102,71),(222,47,38),(247,110,76),(221,42,39),(247,101,75),(220,47,37),(147,111,24),(200,143,69),(148,111,26),(205,144,65),(144,108,25),(203,139,66)]","[(246,102,71),(222,47,38),(247,110,76),(221,42,39),(247,101,75),(220,47,37)]","[(147,111,24),(200,143,69),(148,111,26),(205,144,65),(144,108,25),(203,139,66)]",0
unknown_4,1,E,E,0,1,1,16/6/20 10:37,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(252,107,74),(225,43,34),(250,104,74),(226,46,41),(248,109,78),(217,49,36),(148,107,21),(203,140,66),(146,109,26),(200,139,66),(146,113,27),(202,142,62)]","[(252,107,74),(225,43,34),(250,104,74),(226,46,41),(248,109,78),(217,49,36)]","[(148,107,21),(203,140,66),(146,109,26),(200,139,66),(146,113,27),(202,142,62)]",0
unknown_4,1,E,E,0,1,1,16/6/20 10:47,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(250,104,73),(221,46,43),(247,105,73),(222,49,40),(248,110,74),(225,42,42),(148,106,21),(197,140,61),(140,113,21),(198,137,66),(143,104,22),(199,140,66)]","[(250,104,73),(221,46,43),(247,105,73),(222,49,40),(248,110,74),(225,42,42)]","[(148,106,21),(197,140,61),(140,113,21),(198,137,66),(143,104,22),(199,140,66)]",0
unknown_4,0,E,2,0,1,1,16/6/20 11:01,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(254,104,69),(220,41,37),(251,107,75),(217,44,35),(246,107,78),(226,41,39),(148,109,24),(203,143,66),(145,113,24),(204,137,68),(144,109,21),(201,138,64)]","[(254,104,69),(220,41,37),(251,107,75),(217,44,35),(246,107,78),(226,41,39)]","[(148,109,24),(203,143,66),(145,113,24),(204,137,68),(144,109,21),(201,138,64)]",0
unknown_4,1,E,E,0,1,1,16/6/20 11:18,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(249,107,73),(220,43,43),(254,108,74),(218,47,39),(248,102,75),(220,42,43),(141,112,23),(200,145,69),(140,107,20),(197,139,66),(147,106,21),(199,141,65)]","[(249,107,73),(220,43,43),(254,108,74),(218,47,39),(248,102,75),(220,42,43)]","[(141,112,23),(200,145,69),(140,107,20),(197,139,66),(147,106,21),(199,141,65)]",0
unknown_4,0,N,5,0,1,1,16/6/20 8:05,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(252,103,72),(221,47,43),(251,106,70),(217,47,36),(254,108,76),(224,43,38),(142,108,22),(205,141,66),(147,112,27),(203,136,63),(148,112,26),(196,141,66)]","[(252,103,72),(221,47,43),(251,106,70),(217,47,36),(254,108,76),(224,43,38)]","[(142,108,22),(205,141,66),(147,112,27),(203,136,63),(148,112,26),(196,141,66)]",0
unknown_4,0,N,3,0,1,1,16/6/20 8:48,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(250,110,74),(221,47,37),(254,105,78),(218,43,35),(247,106,78),(225,42,41),(143,113,25),(203,141,63),(145,113,20),(197,144,62),(142,109,24),(205,136,62)]","[(250,110,74),(221,47,37),(254,105,78),(218,43,35),(247,106,78),(225,42,41)]","[(143,113,25),(203,141,63),(145,113,20),(197,144,62),(142,109,24),(205,136,62)]",0
unknown_4,1,N,N,0,1,1,16/6/20 9:01,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(247,108,75),(226,44,37),(251,110,77),(224,42,39),(247,107,72),(222,43,42),(148,113,27),(203,139,62),(145,108,27),(197,138,67),(145,104,25),(197,140,64)]","[(247,108,75),(226,44,37),(251,110,77),(224,42,39),(247,107,72),(222,43,42)]","[(148,113,27),(203,139,62),(145,108,27),(197,138,67),(145,104,25),(197,140,64)]",0
unknown_4,0,N,3,0,1,1,16/6/20 9:18,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(248,107,76),(221,42,34),(246,106,77),(220,46,42),(250,106,71),(221,42,36),(140,106,28),(201,141,70),(146,107,28),(204,145,66),(147,113,22),(198,141,66)]","[(248,107,76),(221,42,34),(246,106,77),(220,46,42),(250,106,71),(221,42,36)]","[(140,106,28),(201,141,70),(146,107,28),(204,145,66),(147,113,22),(198,141,66)]",0
unknown_4,0,N,1,0,1,1,16/6/20 10:02,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(254,109,72),(221,45,35),(249,104,71),(222,46,42),(249,104,76),(221,47,38),(146,105,21),(202,140,68),(143,109,21),(197,137,69),(142,108,20),(198,138,67)]","[(254,109,72),(221,45,35),(249,104,71),(222,46,42),(249,104,76),(221,47,38)]","[(146,105,21),(202,140,68),(143,109,21),(197,137,69),(142,108,20),(198,138,67)]",0
unknown_4,0,N,C,0,1,1,16/6/20 10:04,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(248,104,69),(221,47,36),(253,107,77),(221,43,41),(250,110,76),(222,48,43),(140,112,24),(196,143,61),(146,104,28),(200,142,68),(145,110,22),(196,145,66)]","[(248,104,69),(221,47,36),(253,107,77),(221,43,41),(250,110,76),(222,48,43)]","[(140,112,24),(196,143,61),(146,104,28),(200,142,68),(145,110,22),(196,145,66)]",0
unknown_4,0,N,B,0,1,1,16/6/20 10:13,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(254,104,69),(218,42,42),(249,106,72),(222,47,37),(251,102,71),(224,43,35),(148,105,19),(197,140,64),(145,112,25),(203,140,62),(147,109,19),(199,142,62)]","[(254,104,69),(218,42,42),(249,106,72),(222,47,37),(251,102,71),(224,43,35)]","[(148,105,19),(197,140,64),(145,112,25),(203,140,62),(147,109,19),(199,142,62)]",0
unknown_4,0,N,1,0,1,1,16/6/20 10:24,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(248,103,77),(223,44,41),(249,109,73),(220,45,41),(248,102,77),(224,47,41),(140,105,21),(196,137,65),(148,104,19),(202,137,64),(144,105,23),(197,140,62)]","[(248,103,77),(223,44,41),(249,109,73),(220,45,41),(248,102,77),(224,47,41)]","[(140,105,21),(196,137,65),(148,104,19),(202,137,64),(144,105,23),(197,140,62)]",0
unknown_4,0,N,E,0,1,1,16/6/20 10:42,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(252,104,73),(225,44,38),(247,102,76),(218,49,42),(246,103,71),(217,47,39),(140,107,22),(205,143,66),(148,111,19),(200,143,63),(146,108,20),(205,145,70)]","[(252,104,73),(225,44,38),(247,102,76),(218,49,42),(246,103,71),(217,47,39)]","[(140,107,22),(205,143,66),(148,111,19),(200,143,63),(146,108,20),(205,145,70)]",0
unknown_4,1,N,N,0,1,1,16/6/20 10:48,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(247,110,72),(225,41,36),(246,109,72),(220,42,41),(252,105,71),(223,41,34),(144,108,27),(205,139,68),(148,109,24),(196,137,63),(146,113,26),(196,141,67)]","[(247,110,72),(225,41,36),(246,109,72),(220,42,41),(252,105,71),(223,41,34)]","[(144,108,27),(205,139,68),(148,109,24),(196,137,63),(146,113,26),(196,141,67)]",0
unknown_4,0,N,D,0,1,1,16/6/20 10:50,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(246,106,72),(220,43,40),(254,101,78),(220,44,35),(249,108,75),(221,44,40),(142,109,19),(205,142,61),(147,105,22),(199,138,69),(139,111,24),(202,142,62)]","[(246,106,72),(220,43,40),(254,101,78),(220,44,35),(249,108,75),(221,44,40)]","[(142,109,19),(205,142,61),(147,105,22),(199,138,69),(139,111,24),(202,142,62)]",0
unknown_4,0,N,E,0,1,1,16/6/20 10:58,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(250,103,71),(217,48,43),(249,107,72),(221,48,39),(249,102,69),(224,49,36),(144,110,25),(202,143,67),(148,105,21),(196,136,66),(147,113,26),(204,143,67)]","[(250,103,71),(217,48,43),(249,107,72),(221,48,39),(249,102,69),(224,49,36)]","[(144,110,25),(202,143,67),(148,105,21),(196,136,66),(147,113,26),(204,143,67)]",0
unknown_4,0,N,4,0,1,1,16/6/20 11:02,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(246,102,69),(220,45,36),(251,103,70),(221,40,43),(247,103,71),(226,42,43),(141,109,25),(200,142,67),(146,104,24),(199,139,61),(139,105,27),(204,145,66)]","[(246,102,69),(220,45,36),(251,103,70),(221,40,43),(247,103,71),(226,42,43)]","[(141,109,25),(200,142,67),(146,104,24),(199,139,61),(139,105,27),(204,145,66)]",0
unknown_4,1,N,N,0,1,1,16/6/20 11:06,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(252,108,78),(217,43,36),(253,106,74),(223,41,41),(247,110,71),(225,46,43),(147,108,26),(204,140,66),(141,106,25),(198,138,61),(139,109,19),(203,136,64)]","[(252,108,78),(217,43,36),(253,106,74),(223,41,41),(247,110,71),(225,46,43)]","[(147,108,26),(204,140,66),(141,106,25),(198,138,61),(139,109,19),(203,136,64)]",0
unknown_4,0,U,5,0,1,1,16/6/20 6:23,5,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(253,101,78),(219,43,34),(247,103,78),(218,43,42),(252,106,75),(219,47,38),(143,107,21),(198,140,63),(141,104,21),(201,142,64),(148,107,21),(204,140,67)]","[(253,101,78),(219,43,34),(247,103,78),(218,43,42),(252,106,75),(219,47,38)]","[(143,107,21),(198,140,63),(141,104,21),(201,142,64),(148,107,21),(204,140,67)]",0
unknown_5,0,1,D,0,1,1,16/6/20 12:54,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(251,107,67),(218,45,41),(245,108,73),(220,39,42),(241,103,72),(212,49,32),(149,111,26),(207,137,71),(143,115,21),(210,143,57),(139,106,22),(191,138,58)]","[(251,107,67),(218,45,41),(245,108,73),(220,39,42),(241,103,72),(212,49,32)]","[(149,111,26),(207,137,71),(143,115,21),(210,143,57),(139,106,22),(191,138,58)]",0
unknown_5,1,1,1,0,1,1,16/6/20 13:31,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(241,108,78),(221,35,43),(250,114,72),(222,51,45),(245,107,71),(231,42,33),(149,102,21),(195,143,69),(147,104,21),(204,144,57),(149,104,17),(209,131,63)]","[(241,108,78),(221,35,43),(250,114,72),(222,51,45),(245,107,71),(231,42,33)]","[(149,102,21),(195,143,69),(147,104,21),(204,144,57),(149,104,17),(209,131,63)]",0
unknown_5,0,1,N,0,1,1,16/6/20 13:37,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(250,108,67),(214,53,42),(245,98,69),(221,36,40),(244,103,78),(229,47,34),(134,112,27),(209,136,58),(137,100,22),(209,150,61),(143,105,26),(203,146,67)]","[(250,108,67),(214,53,42),(245,98,69),(221,36,40),(244,103,78),(229,47,34)]","[(134,112,27),(209,136,58),(137,100,22),(209,150,61),(143,105,26),(203,146,67)]",0
unknown_5,1,2,2,0,1,1,16/6/20 12:42,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(251,115,75),(229,50,38),(249,109,70),(221,52,45),(250,97,66),(217,40,32),(137,104,25),(204,148,56),(145,116,27),(209,140,73),(144,115,20),(207,149,67)]","[(251,115,75),(229,50,38),(249,109,70),(221,52,45),(250,97,66),(217,40,32)]","[(137,104,25),(204,148,56),(145,116,27),(209,140,73),(144,115,20),(207,149,67)]",0
unknown_5,1,2,2,0,1,1,16/6/20 13:26,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(247,114,77),(216,35,42),(246,113,69),(216,47,34),(254,96,66),(225,45,34),(134,106,29),(206,138,63),(134,107,15),(201,149,65),(146,101,27),(206,148,56)]","[(247,114,77),(216,35,42),(246,113,69),(216,47,34),(254,96,66),(225,45,34)]","[(134,106,29),(206,138,63),(134,107,15),(201,149,65),(146,101,27),(206,148,56)]",0
unknown_5,0,2,4,0,1,1,16/6/20 13:38,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(247,109,80),(224,47,30),(251,108,65),(230,48,41),(241,97,69),(220,51,38),(148,104,22),(209,134,67),(149,111,17),(197,136,70),(138,104,16),(210,145,71)]","[(247,109,80),(224,47,30),(251,108,65),(230,48,41),(241,97,69),(220,51,38)]","[(148,104,22),(209,134,67),(149,111,17),(197,136,70),(138,104,16),(210,145,71)]",0
unknown_5,0,4,A,0,1,1,16/6/20 12:45,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(245,98,70),(229,40,44),(253,113,64),(217,42,40),(248,114,79),(216,54,40),(139,109,26),(201,150,59),(153,118,29),(208,147,69),(139,109,27),(209,141,65)]","[(245,98,70),(229,40,44),(253,113,64),(217,42,40),(248,114,79),(216,54,40)]","[(139,109,26),(201,150,59),(153,118,29),(208,147,69),(139,109,27),(209,141,65)]",0
unknown_5,0,4,5,0,1,1,16/6/20 12:48,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(251,104,77),(222,50,43),(253,104,74),(223,46,39),(252,98,80),(217,53,37),(153,100,30),(208,143,73),(139,111,33),(202,144,57),(145,104,25),(203,149,67)]","[(251,104,77),(222,50,43),(253,104,74),(223,46,39),(252,98,80),(217,53,37)]","[(153,100,30),(208,143,73),(139,111,33),(202,144,57),(145,104,25),(203,149,67)]",0
unknown_5,0,4,3,0,1,1,16/6/20 13:18,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(252,109,74),(214,49,34),(242,111,73),(221,36,35),(241,112,69),(217,41,36),(153,104,14),(191,135,73),(137,109,31),(199,132,57),(149,112,18),(210,132,70)]","[(252,109,74),(214,49,34),(242,111,73),(221,36,35),(241,112,69),(217,41,36)]","[(153,104,14),(191,135,73),(137,109,31),(199,132,57),(149,112,18),(210,132,70)]",0
unknown_5,1,5,5,0,1,1,16/6/20 12:31,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(242,107,72),(215,48,39),(247,108,68),(220,46,43),(249,101,74),(229,36,32),(138,114,30),(209,149,75),(146,111,24),(204,136,63),(151,107,30),(196,138,58)]","[(242,107,72),(215,48,39),(247,108,68),(220,46,43),(249,101,74),(229,36,32)]","[(138,114,30),(209,149,75),(146,111,24),(204,136,63),(151,107,30),(196,138,58)]",0
unknown_5,0,5,4,0,1,1,16/6/20 12:38,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(248,114,82),(214,47,41),(253,113,68),(228,38,45),(253,111,81),(219,35,43),(141,107,20),(207,142,58),(145,115,28),(210,138,66),(140,104,15),(204,138,64)]","[(248,114,82),(214,47,41),(253,113,68),(228,38,45),(253,111,81),(219,35,43)]","[(141,107,20),(207,142,58),(145,115,28),(210,138,66),(140,104,15),(204,138,64)]",0
unknown_5,0,5,4,0,1,1,16/6/20 12:41,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(252,109,78),(227,39,29),(249,97,68),(225,36,33),(250,97,68),(212,54,35),(142,100,30),(195,140,73),(143,113,28),(197,132,59),(135,111,16),(200,148,56)]","[(252,109,78),(227,39,29),(249,97,68),(225,36,33),(250,97,68),(212,54,35)]","[(142,100,30),(195,140,73),(143,113,28),(197,132,59),(135,111,16),(200,148,56)]",0
unknown_5,1,5,5,0,1,1,16/6/20 12:45,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(247,114,72),(213,42,47),(247,113,75),(218,38,36),(244,106,66),(212,48,37),(139,113,16),(197,139,75),(145,114,33),(202,146,71),(144,118,24),(192,132,60)]","[(247,114,72),(213,42,47),(247,113,75),(218,38,36),(244,106,66),(212,48,37)]","[(139,113,16),(197,139,75),(145,114,33),(202,146,71),(144,118,24),(192,132,60)]",0
unknown_5,0,A,C,0,1,1,16/6/20 12:39,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(254,100,79),(223,48,38),(243,99,76),(226,51,44),(253,110,66),(217,45,31),(143,117,20),(209,131,65),(149,106,18),(210,142,72),(140,101,30),(203,139,71)]","[(254,100,79),(223,48,38),(243,99,76),(226,51,44),(253,110,66),(217,45,31)]","[(143,117,20),(209,131,65),(149,106,18),(210,142,72),(140,101,30),(203,139,71)]",0
unknown_5,0,A,5,0,1,1,16/6/20 12:53,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(241,108,80),(226,47,40),(247,104,82),(227,43,35),(241,107,72),(214,40,46),(142,108,32),(203,132,69),(138,116,25),(193,150,72),(150,112,15),(195,147,74)]","[(241,108,80),(226,47,40),(247,104,82),(227,43,35),(241,107,72),(214,40,46)]","[(142,108,32),(203,132,69),(138,116,25),(193,150,72),(150,112,15),(195,147,74)]",0
unknown_5,1,A,A,0,1,1,16/6/20 13:20,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(244,97,70),(220,52,34),(252,111,69),(213,35,47),(241,102,71),(213,42,34),(136,118,16),(196,137,61),(151,105,29),(198,148,69),(145,111,29),(195,140,59)]","[(244,97,70),(220,52,34),(252,111,69),(213,35,47),(241,102,71),(213,42,34)]","[(136,118,16),(196,137,61),(151,105,29),(198,148,69),(145,111,29),(195,140,59)]",0
unknown_5,1,B,B,0,1,1,16/6/20 13:33,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(243,102,65),(221,36,40),(244,105,78),(227,36,37),(249,105,73),(228,46,41),(140,104,15),(202,132,59),(145,114,33),(207,147,57),(145,109,25),(208,138,56)]","[(243,102,65),(221,36,40),(244,105,78),(227,36,37),(249,105,73),(228,46,41)]","[(140,104,15),(202,132,59),(145,114,33),(207,147,57),(145,109,25),(208,138,56)]",0
unknown_5,0,B,A,0,1,1,16/6/20 13:38,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(244,96,68),(220,36,32),(249,111,77),(222,52,43),(245,112,80),(219,49,48),(142,109,31),(206,138,67),(149,99,14),(205,143,56),(149,112,30),(200,141,67)]","[(244,96,68),(220,36,32),(249,111,77),(222,52,43),(245,112,80),(219,49,48)]","[(142,109,31),(206,138,67),(149,99,14),(205,143,56),(149,112,30),(200,141,67)]",0
unknown_5,0,C,1,0,1,1,16/6/20 13:36,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(245,107,81),(215,43,37),(246,111,82),(224,43,48),(247,115,66),(219,49,46),(137,106,19),(208,144,73),(149,112,24),(197,137,73),(140,101,23),(192,149,57)]","[(245,107,81),(215,43,37),(246,111,82),(224,43,48),(247,115,66),(219,49,46)]","[(137,106,19),(208,144,73),(149,112,24),(197,137,73),(140,101,23),(192,149,57)]",0
unknown_5,1,D,D,0,1,1,16/6/20 12:49,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(241,100,74),(229,48,46),(249,100,64),(228,49,39),(250,97,66),(222,52,31),(153,108,23),(206,135,59),(149,112,26),(203,141,67),(136,115,24),(192,137,68)]","[(241,100,74),(229,48,46),(249,100,64),(228,49,39),(250,97,66),(222,52,31)]","[(153,108,23),(206,135,59),(149,112,26),(203,141,67),(136,115,24),(192,137,68)]",0
unknown_5,0,E,C,0,1,1,16/6/20 12:42,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(243,109,66),(222,47,39),(250,96,81),(224,43,35),(251,105,82),(227,41,45),(140,108,22),(201,132,63),(150,118,22),(201,147,64),(137,116,14),(208,149,58)]","[(243,109,66),(222,47,39),(250,96,81),(224,43,35),(251,105,82),(227,41,45)]","[(140,108,22),(201,132,63),(150,118,22),(201,147,64),(137,116,14),(208,149,58)]",0
unknown_5,0,E,C,0,1,1,16/6/20 12:52,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(242,110,66),(213,52,42),(246,106,78),(218,46,42),(249,112,72),(222,50,45),(151,107,15),(197,134,71),(136,99,21),(205,139,63),(148,114,14),(196,141,59)]","[(242,110,66),(213,52,42),(246,106,78),(218,46,42),(249,112,72),(222,50,45)]","[(151,107,15),(197,134,71),(136,99,21),(205,139,63),(148,114,14),(196,141,59)]",0
unknown_5,1,E,E,0,1,1,16/6/20 13:35,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(244,104,70),(212,53,38),(253,99,69),(212,39,42),(249,103,82),(230,45,48),(140,102,16),(205,150,66),(145,99,14),(194,138,56),(146,118,23),(199,134,61)]","[(244,104,70),(212,53,38),(253,99,69),(212,39,42),(249,103,82),(230,45,48)]","[(140,102,16),(205,150,66),(145,99,14),(194,138,56),(146,118,23),(199,134,61)]",0
unknown_5,0,N,5,0,1,1,16/6/20 12:34,10,camo2,"[#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42]","[(251,106,76),(223,45,30),(243,100,79),(223,52,31),(246,113,76),(226,35,32),(144,106,14),(204,142,69),(137,113,15),(193,144,60),(148,109,24),(206,149,70)]","[(251,106,76),(223,45,30),(243,100,79),(223,52,31),(246,113,76),(226,35,32)]","[(144,106,14),(204,142,69),(137,113,15),(193,144,60),(148,109,24),(206,149,70)]",0
